"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","23/211","335/18604",0.0686567164179104,6.05350498691377,9.99687241556787,5.29656009913107e-12,1.36560851441074e-09,1.06925341445324e-09,"FCGR3A/GLI2/CD86/CD38/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/IGF2/CLECL1P/CLEC7A/GPR183/B2M/TNFSF14/CD209/LILRB1/SASH3",23
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","21/211","273/18604",0.0769230769230769,6.78235508567262,10.3085940510792,5.45879486106893e-12,1.36560851441074e-09,1.06925341445324e-09,"PLA2G2A/FCGR3A/FCGR2B/TNFSF18/CD86/CD38/CD74/LST1/AIF1/HLA-DMB/IL6/GPNMB/CDKN2A/ANXA1/TNFSF8/IGF2/CLECL1P/GPR183/CD209/LILRB1/SASH3",21
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","24/211","370/18604",0.0648648648648649,5.71917509926989,9.82047317466619,5.93768292288493e-12,1.3711480103462e-09,1.07359076654268e-09,"FCGR3A/GLI2/CD86/CD38/TLR6/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/IGF2/CLECL1P/CLEC7A/GPR183/B2M/TNFSF14/CD209/LILRB1/SASH3",24
"GO:0050867","GO:0050867","positive regulation of cell activation","24/211","390/18604",0.0615384615384615,5.4258840685381,9.46097960978877,1.79600035571069e-11,3.85113790560248e-09,3.01539007090373e-09,"FCGR3A/GLI2/CD86/CD38/TLR6/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/IGF2/CLECL1P/CLEC7A/GPR183/B2M/TNFSF14/CD209/LILRB1/SASH3",24
"GO:0006959","GO:0006959","humoral immune response","21/211","306/18604",0.0686274509803922,6.05092463525695,9.54192998021999,4.72089826599846e-11,9.44809106301824e-09,7.39773040559618e-09,"FCGR2B/LTF/MASP1/CXCL5/CXCL9/CXCL10/C7/C2/CFB/C4A/C4B/IL6/SERPING1/C1S/C1R/GPR183/B2M/CCL3L3/C3/KLK5/SLPI",21
"GO:0042098","GO:0042098","T cell proliferation","18/211","217/18604",0.0829493087557604,7.31369165920458,10.0199195051464,5.52886694176505e-11,1.03735365994867e-08,8.12234202694826e-09,"PLA2G2A/TNFSF18/CD86/DOCK2/AIF1/HLA-DMB/IL6/GPNMB/PIK3CG/CDKN2A/ANXA1/TNFSF8/IGF2/CLECL1P/TNFSF14/CD209/LILRB1/SASH3",18
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","20/211","283/18604",0.0706713780918728,6.23113894796778,9.49776284955092,8.27635368815428e-11,1.46150669246113e-08,1.14434042016399e-08,"GLI2/CD86/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/GCNT1/IGF2/CLECL1P/B2M/TNFSF14/CD209/LILRB1/SASH3",20
"GO:0050870","GO:0050870","positive regulation of T cell activation","19/211","259/18604",0.0733590733590734,6.46811469560285,9.49150486597889,1.32703295505632e-10,2.19720457163605e-08,1.72038213417837e-08,"GLI2/CD86/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/IGF2/CLECL1P/B2M/TNFSF14/CD209/LILRB1/SASH3",19
"GO:0050900","GO:0050900","leukocyte migration","23/211","394/18604",0.0583756345177665,5.14701566146222,8.911180668103,1.39063580483294e-10,2.19720457163605e-08,1.72038213417837e-08,"EDN2/SELL/TNFSF18/CCR5/CXCL5/CXCL9/CXCL10/CD74/ADTRP/AIF1/BMP5/IL6/PIK3CG/ANXA1/GCNT1/CH25H/LYVE1/JAML/CD69/CMKLR1/GPR183/TNFSF14/HMOX1",23
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","21/211","335/18604",0.0626865671641791,5.52711324892127,8.95556127430118,2.52470013660757e-10,3.78957490504796e-08,2.96718705528668e-08,"GLI2/CD86/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/GCNT1/IGF2/CLECL1P/B2M/EMILIN2/TNFSF14/CD209/LILRB1/SASH3",21
"GO:0002449","GO:0002449","lymphocyte mediated immunity","22/211","372/18604",0.0591397849462366,5.214391275544,8.79418511879443,2.80397780170488e-10,4.00835302891336e-08,3.13848743418897e-08,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/IL7R/C7/CD74/BTN3A2/HLA-B/C2/C4A/C4B/HLA-DRA/IL6/SERPING1/C1S/C1R/B2M/C3/LILRB1/TLR8/SASH3",22
"GO:0002697","GO:0002697","regulation of immune effector process","23/211","413/18604",0.0556900726392252,4.91022801601965,8.60706845715026,3.51239162971819e-10,4.79281803291546e-08,3.75271316227786e-08,"CD84/FCGR2B/TNFSF18/CD86/MASP1/IL7R/CD74/HLA-B/HLA-DRA/HLA-DMB/IL6/ANXA1/TRIM6/SERPING1/CD69/CLEC7A/B2M/PLCG2/C3/KLK5/LILRB1/TLR7/SASH3",23
"GO:0006935","GO:0006935","chemotaxis","24/211","463/18604",0.0518358531317495,4.5703991074079,8.33264892593216,6.04023218722362e-10,7.88381609828057e-08,6.17292378675989e-08,"EDN2/TNFSF18/CCR5/CXCL5/CXCL9/CXCL10/CD74/DOCK2/AIF1/IL6/GPNMB/SEMA3C/PIK3CG/ANXA1/PLAU/CH25H/FOSL1/JAML/BIN2/CMKLR1/GPR183/CCL3L3/TNFSF14/FPR3",24
"GO:0042330","GO:0042330","taxis","24/211","465/18604",0.0516129032258065,4.5507414768384,8.30510819387479,6.58531354818991e-10,8.23712969652755e-08,6.4495636636439e-08,"EDN2/TNFSF18/CCR5/CXCL5/CXCL9/CXCL10/CD74/DOCK2/AIF1/IL6/GPNMB/SEMA3C/PIK3CG/ANXA1/PLAU/CH25H/FOSL1/JAML/BIN2/CMKLR1/GPR183/CCL3L3/TNFSF14/FPR3",24
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","8/211","29/18604",0.275862068965517,24.3229285831018,13.4624500651576,8.38588626976752e-10,1.00697722327368e-07,7.88449854332247e-08,"FCGR2B/CD74/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",8
"GO:0045785","GO:0045785","positive regulation of cell adhesion","24/211","497/18604",0.0482897384305835,4.25773598939609,7.88455640702028,2.46854375515698e-09,2.85021859730048e-07,2.23168348391317e-07,"TNFSF18/GLI2/COL8A1/CD86/SFRP2/IL7R/CD74/AIF1/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/IL6/ANXA1/GCNT1/IGF2/CLECL1P/B2M/EMILIN2/TNFSF14/CD209/LILRB1/SASH3",24
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","8/211","33/18604",0.242424242424242,21.3746948154531,12.5469125931705,2.60906276339301e-09,2.90089126507623e-07,2.27135951292655e-07,"FCGR2B/CD74/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",8
"GO:0006956","GO:0006956","complement activation","10/211","65/18604",0.153846153846154,13.5647101713452,10.8685707445414,2.95792903951096e-09,3.07515796172251e-07,2.40780803272428e-07,"MASP1/C7/C2/CFB/C4A/C4B/SERPING1/C1S/C1R/C3",10
"GO:0042129","GO:0042129","regulation of T cell proliferation","15/211","184/18604",0.0815217391304348,7.18782196579435,9.03458781738055,2.97067224816632e-09,3.07515796172251e-07,2.40780803272428e-07,"PLA2G2A/TNFSF18/CD86/AIF1/HLA-DMB/IL6/GPNMB/CDKN2A/ANXA1/TNFSF8/IGF2/CLECL1P/CD209/LILRB1/SASH3",15
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","8/211","35/18604",0.228571428571429,20.1532836831415,12.1475708421149,4.33752140820284e-09,4.2271790417625e-07,3.30982530953248e-07,"FCGR2B/CD74/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",8
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","19/211","319/18604",0.0595611285266458,5.25154139862425,8.20352879328419,4.36517489322577e-09,4.2271790417625e-07,3.30982530953248e-07,"RORC/CD84/FCGR3A/FCGR2B/TNFSF18/CD86/GAPT/CD74/DOCK2/HLA-DRA/HLA-DMB/IL6/PIK3CG/ANXA1/CD69/GPR183/SCNN1B/PLCG2/LILRB1",19
"GO:0002263","GO:0002263","cell activation involved in immune response","19/211","323/18604",0.0588235294117647,5.18650683022024,8.12941933693177,5.35274330066122e-09,4.73363728502983e-07,3.70637541900894e-07,"RORC/CD84/FCGR3A/FCGR2B/TNFSF18/CD86/GAPT/CD74/DOCK2/HLA-DRA/HLA-DMB/IL6/PIK3CG/ANXA1/CD69/GPR183/SCNN1B/PLCG2/LILRB1",19
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","10/211","69/18604",0.144927536231884,12.7783501614122,10.4983040570657,5.40134365194979e-09,4.73363728502983e-07,3.70637541900894e-07,"FCGR2B/CD74/HLA-B/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M/CD209",10
"GO:0002399","GO:0002399","MHC class II protein complex assembly","6/211","14/18604",0.428571428571429,37.7874069058903,14.7478915152199,5.51889756748981e-09,4.73363728502983e-07,3.70637541900894e-07,"HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",6
"GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","6/211","14/18604",0.428571428571429,37.7874069058903,14.7478915152199,5.51889756748981e-09,4.73363728502983e-07,3.70637541900894e-07,"HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",6
"GO:0001906","GO:0001906","cell killing","17/211","261/18604",0.0651340996168582,5.74291369323237,8.26488333894946,7.83023971178388e-09,6.52954989299312e-07,5.11255125041328e-07,"PLA2G2A/GBP3/FCGR3A/FCGR2C/FCGR3B/FCGR2B/LTF/CXCL9/CXCL10/IL7R/C7/HLA-B/HLA-DRA/B2M/SCNN1B/C3/LILRB1",17
"GO:0071674","GO:0071674","mononuclear cell migration","16/211","230/18604",0.0695652173913043,6.13360807747785,8.39056501424485,8.6302173654958e-09,7.00213852195092e-07,5.48258189961654e-07,"EDN2/TNFSF18/CCR5/CXCL10/ADTRP/AIF1/BMP5/IL6/PIK3CG/ANXA1/CH25H/JAML/CD69/CMKLR1/GPR183/TNFSF14",16
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","9/211","54/18604",0.166666666666667,14.695102685624,10.7943538636024,8.94892945044736e-09,7.06965426585341e-07,5.5354458345842e-07,"FCGR2B/C7/C2/C4A/C4B/SERPING1/C1S/C1R/C3",9
"GO:0030595","GO:0030595","leukocyte chemotaxis","16/211","233/18604",0.0686695278969957,6.05463458291805,8.31587134231367,1.0379243456801e-08,7.98935611726066e-07,6.25556022646062e-07,"EDN2/TNFSF18/CCR5/CXCL5/CXCL9/CXCL10/CD74/AIF1/IL6/PIK3CG/ANXA1/CH25H/JAML/CMKLR1/GPR183/TNFSF14",16
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","8/211","39/18604",0.205128205128205,18.0862802284603,11.4403361863986,1.09057034466084e-08,8.18473043667961e-07,6.40853573586226e-07,"FCGR2B/CD74/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",8
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","13/211","147/18604",0.0884353741496599,7.79740142502499,8.86191264555235,1.30061427163737e-08,9.3904296167642e-07,7.35258225542076e-07,"FCGR3A/CD86/CD38/CD74/AIF1/HLA-DMB/IL6/ANXA1/IGF2/CLECL1P/GPR183/CD209/SASH3",13
"GO:0002237","GO:0002237","response to molecule of bacterial origin","20/211","379/18604",0.0527704485488127,4.65280296114744,7.69517530400827,1.31378429015355e-08,9.3904296167642e-07,7.35258225542076e-07,"GBP3/FCGR2B/CCR5/LTF/CD86/CLDN1/TLR6/CXCL5/CXCL9/CXCL10/C2/C4B/IL6/TRIM6/CARD16/PTGER2/B2M/PLCG2/LILRB1/SLPI",20
"GO:0006958","GO:0006958","complement activation, classical pathway","8/211","40/18604",0.2,17.6341232227488,11.279778340495,1.35001690091983e-08,9.42500171293331e-07,7.37965174970373e-07,"C7/C2/C4A/C4B/SERPING1/C1S/C1R/C3",8
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","13/211","150/18604",0.0866666666666667,7.64145339652449,8.74721771665952,1.66018313587366e-08,1.13269767588471e-06,8.86887306795664e-07,"FCGR3A/CD86/CD38/CD74/AIF1/HLA-DMB/IL6/ANXA1/IGF2/CLECL1P/GPR183/CD209/SASH3",13
"GO:0060326","GO:0060326","cell chemotaxis","18/211","322/18604",0.0559006211180124,4.92879220511613,7.61695830473538,3.01519295460348e-08,2.01146872215992e-06,1.57495341932855e-06,"EDN2/TNFSF18/CCR5/CXCL5/CXCL9/CXCL10/CD74/AIF1/IL6/PIK3CG/ANXA1/CH25H/JAML/BIN2/CMKLR1/GPR183/CCL3L3/TNFSF14",18
"GO:0030217","GO:0030217","T cell differentiation","18/211","324/18604",0.0555555555555556,4.89836756187467,7.58182278768469,3.31440456215536e-08,2.16300923817183e-06,1.6936076401128e-06,"RORC/TNFSF18/GLI2/CD86/IL7R/CD74/DOCK2/HLA-DRA/HLA-DOA/RUNX2/IL6/CDKN2A/ANXA1/TNFSF8/CD69/GPR183/B2M/SASH3",18
"GO:0002396","GO:0002396","MHC protein complex assembly","6/211","19/18604",0.31578947368421,27.8433524569718,12.5383014416324,4.75550854947245e-08,2.9741743053159e-06,2.32873916468684e-06,"HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",6
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","6/211","19/18604",0.31578947368421,27.8433524569718,12.5383014416324,4.75550854947245e-08,2.9741743053159e-06,2.32873916468684e-06,"HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",6
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","14/211","196/18604",0.0714285714285714,6.29790115098172,7.9861050567225,5.43362699239343e-08,3.32892821044185e-06,2.6065067828173e-06,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/C7/CD74/C2/C4A/C4B/SERPING1/C1S/C1R/C3/TLR8",14
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","8/211","48/18604",0.166666666666667,14.695102685624,10.1753689414598,6.1283869924741e-08,3.67948355028145e-06,2.88098697983046e-06,"FCGR2B/CD74/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M",8
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","15/211","231/18604",0.0649350649350649,5.72536468271065,7.74029866817055,6.37795294622098e-08,3.70958500521606e-06,2.90455602112537e-06,"RORC/FCGR3A/FCGR2B/TNFSF18/CD86/GAPT/CD74/HLA-DRA/HLA-DMB/IL6/ANXA1/CD69/GPR183/PLCG2/LILRB1",15
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","13/211","168/18604",0.0773809523809524,6.82272624689686,8.11996390673596,6.42566356666339e-08,3.70958500521606e-06,2.90455602112537e-06,"FCGR3A/CD86/CD38/CD74/AIF1/HLA-DMB/IL6/ANXA1/IGF2/CLECL1P/GPR183/CD209/SASH3",13
"GO:0019724","GO:0019724","B cell mediated immunity","14/211","199/18604",0.0703517587939698,6.20295791754983,7.90342571784059,6.57177927866464e-08,3.72235498010401e-06,2.91455474265306e-06,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/C7/CD74/C2/C4A/C4B/SERPING1/C1S/C1R/C3/TLR8",14
"GO:0002286","GO:0002286","T cell activation involved in immune response","12/211","140/18604",0.0857142857142857,7.55748138117806,8.34150901555253,6.76679596665806e-08,3.7618373133162e-06,2.94546888763108e-06,"RORC/FCGR2B/TNFSF18/CD86/CD74/HLA-DRA/HLA-DMB/IL6/ANXA1/CD69/GPR183/LILRB1",12
"GO:0002699","GO:0002699","positive regulation of immune effector process","16/211","269/18604",0.0594795539033457,5.24434891382864,7.51022929591898,7.76612523954427e-08,4.12014140534113e-06,3.2260162551726e-06,"CD86/CD74/HLA-B/HLA-DRA/HLA-DMB/IL6/ANXA1/TRIM6/CLEC7A/B2M/PLCG2/C3/KLK5/LILRB1/TLR7/SASH3",16
"GO:0001794","GO:0001794","type IIa hypersensitivity","5/211","11/18604",0.454545454545455,40.0775527789746,13.8853042888285,7.82305330128062e-08,4.12014140534113e-06,3.2260162551726e-06,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/C3",5
"GO:0002445","GO:0002445","type II hypersensitivity","5/211","11/18604",0.454545454545455,40.0775527789746,13.8853042888285,7.82305330128062e-08,4.12014140534113e-06,3.2260162551726e-06,"FCGR3A/FCGR2C/FCGR3B/FCGR2B/C3",5
"GO:0002685","GO:0002685","regulation of leukocyte migration","15/211","236/18604",0.0635593220338983,5.60406458350068,7.62382481840847,8.45176013821731e-08,4.37451447153937e-06,3.42518700338281e-06,"EDN2/TNFSF18/CXCL10/CD74/ADTRP/AIF1/BMP5/IL6/ANXA1/GCNT1/LYVE1/CD69/CMKLR1/TNFSF14/HMOX1",15
"GO:0030098","GO:0030098","lymphocyte differentiation","20/211","432/18604",0.0462962962962963,4.08197296822889,6.94185870591509,1.13367767972164e-07,5.76830575343115e-06,4.51650715221843e-06,"RORC/FCGR2B/TNFSF18/GLI2/CD86/IL7R/CD74/DOCK2/HLA-DRA/HLA-DOA/RUNX2/IL6/CDKN2A/ANXA1/TNFSF8/CD69/GPR183/B2M/PLCG2/SASH3",20
"GO:0050766","GO:0050766","positive regulation of phagocytosis","9/211","73/18604",0.123287671232877,10.8703499318315,9.05005017890632,1.35625016283161e-07,6.78577164803415e-06,5.31316949754909e-06,"FCGR2C/FCGR2B/DOCK2/C2/C4A/C4B/CLEC7A/PLCG2/C3",9
"GO:0002274","GO:0002274","myeloid leukocyte activation","15/211","251/18604",0.0597609561752988,5.26916032552255,7.293436874672,1.88627902532019e-07,9.28296661313311e-06,7.26844014415872e-06,"PLA2G2A/EDN2/CD84/FCGR3A/FCGR2B/TLR6/CD74/DOCK2/AIF1/IL6/PIK3CG/ANXA1/CLEC12A/SCNN1B/PLCG2",15
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","17/211","340/18604",0.05,4.4085308056872,6.79383770465754,3.6253819345952e-07,1.75538654317013e-05,1.37444445839577e-05,"FCGR2B/TNFSF18/GLI2/LTF/CD86/IL7R/CD74/HLA-B/HLA-DRA/HLA-DOA/TNFRSF11B/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1/SASH3",17
"GO:0046631","GO:0046631","alpha-beta T cell activation","13/211","200/18604",0.065,5.73109004739336,7.20487640046858,4.87702918274201e-07,2.32394311215738e-05,1.81961673601719e-05,"RORC/TNFSF18/CD86/DOCK2/HLA-DRA/IL6/ANXA1/TNFSF8/CD69/KLRF1/GPR183/LILRB1/SASH3",13
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","9/211","85/18604",0.105882352941176,9.33571229439643,8.24992212190644,5.11465256526848e-07,2.39909171889625e-05,1.87845710168495e-05,"CD74/IL6/TRIM6/CLEC7A/B2M/PLCG2/LILRB1/TLR7/SASH3",9
"GO:0071216","GO:0071216","cellular response to biotic stimulus","15/211","273/18604",0.0549450549450549,4.84453934690901,6.85391935526147,5.53499015894255e-07,2.55631391648393e-05,2.00156000403542e-05,"GBP3/FCGR2B/CCR5/LTF/CD86/TLR6/CXCL5/CXCL9/CXCL10/IL6/CARD16/CLEC7A/B2M/PLCG2/LILRB1",15
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","13/211","203/18604",0.0640394088669951,5.64639413536292,7.12934757190233,5.77958405119799e-07,2.62883504874187e-05,2.05834309191788e-05,"FCGR2B/TNFSF18/IL7R/HLA-B/HLA-DRA/IL6/ANXA1/CD69/CLEC7A/B2M/C3/LILRB1/SASH3",13
"GO:0006909","GO:0006909","phagocytosis","14/211","238/18604",0.0588235294117647,5.18650683022024,6.96208670904314,5.90806374838363e-07,2.64716527949965e-05,2.07269542028918e-05,"FCGR2C/FCGR2B/MARCO/DOCK2/AIF1/C2/C4A/C4B/ANXA1/P2RY6/CLEC7A/BIN2/PLCG2/C3",14
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","13/211","204/18604",0.0637254901960784,5.61871573273859,7.10450527567975,6.1120073215209e-07,2.69827146753026e-05,2.1127108899313e-05,"PLA2G2A/CD84/FCGR2B/TNFSF18/CD86/CD74/LST1/GPNMB/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1",13
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","11/211","141/18604",0.0780141843971631,6.87855870390911,7.50474113013724,6.24465682978259e-07,2.7168782323199e-05,2.12727974079398e-05,"CD86/CD74/IL6/TRIM6/CLEC7A/B2M/PLCG2/KLK5/LILRB1/TLR7/SASH3",11
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","12/211","173/18604",0.069364161849711,6.11588088650248,7.24061509676635,6.80034530107585e-07,2.91637665626139e-05,2.28348436951915e-05,"PLA2G2A/FCGR2B/TNFSF18/CD86/CD74/LST1/GPNMB/CDKN2A/ANXA1/CD69/CLEC12A/LILRB1",12
"GO:0032496","GO:0032496","response to lipopolysaccharide","17/211","357/18604",0.0476190476190476,4.19860076732115,6.53589165599787,7.15557722683433e-07,3.02549899083897e-05,2.36892571497718e-05,"GBP3/CCR5/LTF/CD86/CLDN1/CXCL5/CXCL9/CXCL10/C2/IL6/TRIM6/CARD16/PTGER2/B2M/PLCG2/LILRB1/SLPI",17
"GO:0019882","GO:0019882","antigen processing and presentation","10/211","115/18604",0.0869565217391304,7.66701009684731,7.68121209429248,7.52855428777857e-07,3.13898888498768e-05,2.4577868018435e-05,"FCGR2B/CD74/HLA-B/HLA-DRA/HLA-DQA2/HLA-DQB2/HLA-DMB/HLA-DOA/B2M/CD209",10
